timestamp,random_seed,threshold,top_k,requested_count,seed_index,seed_track_id,sequence_len,average_similarity,minimum_similarity,maximum_similarity,average_cost,diversity,graph_coverage,graph_density,average_degree,build_time_seconds,recommendation_time_seconds,recommendation_types
2026-08-05 17:22:06,97,0.3,50,10,367,3dxiWIBVJRlqh9xk144rf4,11,0.405179,0.307649,0.526628,0.594821,0.345407,0.903323,0.014071,13.958711,0.207026,0.002591,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:22:06,98,0.3,50,10,867,2znIV62IxtbY9gSEPdIAho,11,0.383316,0.302334,0.542035,0.616684,0.452177,0.903323,0.014071,13.958711,0.207026,0.000707,{'1-hop acoustic': 10}
2026-08-05 17:22:06,99,0.3,50,10,352,1LZik4eONOZd2wuvHVdbmz,11,0.332885,0.0,0.497997,0.667115,0.596069,0.903323,0.014071,13.958711,0.207026,0.000918,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:22:06,100,0.3,50,10,618,1G1mrICbuolSOEzWcTOEft,11,0.389313,0.0,0.559314,0.610687,0.350248,0.903323,0.014071,13.958711,0.207026,0.001503,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:22:06,101,0.3,50,10,270,1aSlbsafTMTjyu9Q616v8a,11,0.378414,0.304615,0.456771,0.621586,0.405327,0.903323,0.014071,13.958711,0.207026,0.003048,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:22:06,102,0.3,50,10,826,56DeYl4hyvAQzi1CzD17zB,11,0.389865,0.311042,0.465309,0.610135,0.299675,0.903323,0.014071,13.958711,0.207026,0.002572,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:22:06,103,0.3,50,10,44,57DvS05QXPhreHY6cpQNiI,11,0.426524,0.317258,0.578424,0.573476,0.294179,0.903323,0.014071,13.958711,0.207026,0.001999,{'1-hop acoustic': 10}
2026-08-05 17:22:06,104,0.3,50,10,747,49ROD2feAn9EDHXUd9tZzN,11,0.344401,0.0,0.567506,0.655599,0.377177,0.903323,0.014071,13.958711,0.207026,0.00105,"{'2-hop multi-hop': 1, '1-hop acoustic': 9}"
2026-08-05 17:22:06,105,0.3,50,10,470,3JF1fSgyzIYyDYD4VDQJN9,11,0.389551,0.0,0.551041,0.610449,0.44348,0.903323,0.014071,13.958711,0.207026,0.000874,"{'2-hop multi-hop': 1, '1-hop acoustic': 9}"
2026-08-05 17:22:06,106,0.3,50,10,549,7KX91rgYkAbeqDsYjVe4ec,11,0.354048,0.0,0.556456,0.645952,0.406915,0.903323,0.014071,13.958711,0.207026,0.003748,"{'2-hop multi-hop': 2, '1-hop acoustic': 8}"
2026-08-05 17:22:06,107,0.3,50,10,127,2dvf91VQ1Dd6n5cQ62r7wi,11,0.311986,0.0,0.543309,0.688014,0.981798,0.903323,0.014071,13.958711,0.207026,0.00155,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:22:06,108,0.3,50,10,944,46qnV2b4tq0QqJwIoZwMyJ,11,0.344847,0.0,0.599894,0.655153,0.4091,0.903323,0.014071,13.958711,0.207026,0.001068,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:22:06,109,0.3,50,10,387,3kBD2xHIqKWXjLAGidDTSz,11,0.345048,0.0,0.584226,0.654952,0.435565,0.903323,0.014071,13.958711,0.207026,0.003293,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:22:06,110,0.3,50,10,80,5yaVGvqVj52SDiDJT52ExL,11,0.039418,0.0,0.394176,0.960582,0.923913,0.903323,0.014071,13.958711,0.207026,0.003359,"{'2-hop multi-hop': 9, 'fallback': 1}"
2026-08-05 17:22:06,111,0.3,50,10,565,6Kynli1iHBqJRWUCohcV9h,11,0.291367,0.0,0.51156,0.708633,0.438942,0.903323,0.014071,13.958711,0.207026,0.004444,"{'1-hop acoustic': 7, '2-hop multi-hop': 3}"
2026-08-05 17:22:06,112,0.3,50,10,300,0aVWcvdsuzZch30T2hvD1t,11,0.315891,0.0,0.543181,0.684109,0.500031,0.903323,0.014071,13.958711,0.207026,0.003463,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:22:06,113,0.3,50,10,849,37GYyTGRnPcP01Ff7ziOoi,11,0.324509,0.0,0.604452,0.675491,0.605036,0.903323,0.014071,13.958711,0.207026,0.000826,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:22:06,114,0.3,50,10,643,5ZnZ7ezEglEmQrKkNOtQEH,11,0.38277,0.0,0.567855,0.61723,0.436919,0.903323,0.014071,13.958711,0.207026,0.00355,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:22:06,115,0.3,50,10,633,4GYgRE5xx0GrBOiUdz6HTq,11,0.318247,0.0,0.473593,0.681753,0.68256,0.903323,0.014071,13.958711,0.207026,0.001325,"{'2-hop multi-hop': 2, '1-hop acoustic': 8}"
2026-08-05 17:22:06,116,0.3,50,10,906,6Fys7dSpGYIfdvEVAUNLaE,11,0.272568,0.0,0.517321,0.727432,0.382194,0.903323,0.014071,13.958711,0.207026,0.001326,"{'1-hop acoustic': 6, '2-hop multi-hop': 4}"
2026-08-05 17:22:06,117,0.3,50,10,882,10EpXLXKHmNSVKvX7A5hg8,11,0.320972,0.0,0.453581,0.679028,0.451806,0.903323,0.014071,13.958711,0.207026,0.003791,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:22:06,118,0.3,50,10,370,6pdy4II9UNoZaWkUMSe2ze,11,0.336269,0.0,0.472782,0.663731,0.515671,0.903323,0.014071,13.958711,0.207026,0.002827,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:22:06,119,0.3,50,10,591,3XmR00zDD7XdcufivYmzTe,11,0.331135,0.0,0.597211,0.668865,0.434645,0.903323,0.014071,13.958711,0.207026,0.001041,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:22:06,120,0.3,50,10,196,5XfOuwibC4Ch4RKyYeQ5Dm,11,0.390361,0.304299,0.674081,0.609639,0.513005,0.903323,0.014071,13.958711,0.207026,0.000653,{'1-hop acoustic': 10}
2026-08-05 17:22:06,121,0.3,50,10,721,6Xt4HVQvuWd8yIgUNT4knk,11,0.346272,0.0,0.526463,0.653728,0.550314,0.903323,0.014071,13.958711,0.207026,0.000802,"{'2-hop multi-hop': 2, '1-hop acoustic': 8}"
2026-08-05 17:22:06,122,0.3,50,10,71,6EoiR6dKn5vysZDVupo4KO,11,0.270842,0.0,0.573077,0.729158,0.569826,0.903323,0.014071,13.958711,0.207026,0.001125,"{'2-hop multi-hop': 3, '1-hop acoustic': 7}"
2026-08-05 17:22:06,123,0.3,50,10,46,37mfTcSlX60JtAvAETytGs,11,0.41787,0.342577,0.503321,0.58213,0.316749,0.903323,0.014071,13.958711,0.207026,0.001891,{'1-hop acoustic': 10}
2026-08-05 17:22:06,124,0.3,50,10,677,7wF1rQu3TJZLNxb6WKZvyk,11,0.457318,0.300044,0.702325,0.542682,0.337554,0.903323,0.014071,13.958711,0.207026,0.001096,"{'2-hop multi-hop': 2, '1-hop acoustic': 8}"
2026-08-05 17:22:06,125,0.3,50,10,233,4UQH52FfgGpzDShKDbBvEA,11,0.40264,0.0,0.545682,0.59736,0.396264,0.903323,0.014071,13.958711,0.207026,0.002655,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:22:06,126,0.3,50,10,791,5xe8JKOPu53Q2Fa2FRuCfZ,11,0.398824,0.303363,0.529836,0.601176,0.342334,0.903323,0.014071,13.958711,0.207026,0.004532,"{'2-hop multi-hop': 3, '1-hop acoustic': 7}"
2026-08-05 17:22:06,127,0.3,50,10,296,6S2YyQWrTkJG88HJRtgbWu,11,0.375996,0.0,0.565881,0.624004,0.37097,0.903323,0.014071,13.958711,0.207026,0.001705,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:22:06,128,0.3,50,10,81,3BI2g3xaStu8g05HwlnvaZ,11,0.366327,0.0,0.539601,0.633673,0.346949,0.903323,0.014071,13.958711,0.207026,0.003255,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:22:06,129,0.3,50,10,875,0CoYJSj7z3XiUqyIyxY0hO,11,0.343678,0.0,0.519742,0.656322,0.677247,0.903323,0.014071,13.958711,0.207026,0.00091,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:22:06,130,0.3,50,10,238,5I2OjdgZWSkY4Cbsle3K4g,11,0.404333,0.0,0.650748,0.595667,0.377521,0.903323,0.014071,13.958711,0.207026,0.001696,"{'2-hop multi-hop': 1, '1-hop acoustic': 9}"
2026-08-05 17:22:06,131,0.3,50,10,887,0adOv7C57abcznr40leSHx,11,0.465319,0.305553,0.639576,0.534681,0.361136,0.903323,0.014071,13.958711,0.207026,0.002038,{'1-hop acoustic': 10}
2026-08-05 17:22:06,132,0.3,50,10,103,5zRIEqSMJmUS71WsriJVdG,11,0.40544,0.313896,0.470613,0.59456,0.431947,0.903323,0.014071,13.958711,0.207026,0.000943,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:22:06,133,0.3,50,10,389,65VYeetBIq8z0vdDeoTw2l,11,0.386399,0.305608,0.490128,0.613601,0.427768,0.903323,0.014071,13.958711,0.207026,0.003774,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:22:06,134,0.3,50,10,284,5Mktfl3xR4CNPO0u5QZRal,11,0.306022,0.0,0.514668,0.693978,0.452841,0.903323,0.014071,13.958711,0.207026,0.002862,"{'1-hop acoustic': 7, '2-hop multi-hop': 3}"
2026-08-05 17:22:06,135,0.3,50,10,464,7AtnW6HeSUsPpA9D59PJyx,11,0.256198,0.0,0.42422,0.743802,0.53784,0.903323,0.014071,13.958711,0.207026,0.003407,"{'1-hop acoustic': 7, '2-hop multi-hop': 3}"
